ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,CAUSAACCI,CLASACC
15,109,2018,2,20,30,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,109,2018,2,14,35,25,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,109,2018,2,21,30,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,109,2018,2,17,30,28,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Peatón o pasajero,Fatal
15,109,2018,2,17,0,25,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,110,2018,2,13,0,24,Sábado,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,7,44,25,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,11,38,25,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,9,15,6,Martes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,9,20,7,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,18,30,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,9,0,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,18,30,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,5,30,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,19,10,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,9,30,14,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,21,50,16,Viernes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,5,30,15,Jueves,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,Sólo daños
15,110,2018,2,21,50,16,Viernes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,1,30,18,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,10,30,19,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,110,2018,2,19,30,19,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,13,0,24,Sábado,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,7,44,25,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,11,38,25,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,110,2018,2,9,0,28,Miércoles,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,115,2018,2,0,0,0,Certificado cero,Sin accidente en esta zona,Sin accidente en esta zona,Certificado cero,Certificado cero,Certificado cero
15,118,2018,2,0,0,0,Certificado cero,Sin accidente en esta zona,Sin accidente en esta zona,Certificado cero,Certificado cero,Certificado cero
15,121,2018,2,5,20,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Otra,Fatal
15,121,2018,2,8,30,28,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Otra,No fatal
15,2,2018,3,0,0,0,Certificado cero,Sin accidente en esta zona,Sin accidente en esta zona,Certificado cero,Certificado cero,Certificado cero
15,5,2018,3,0,0,0,Certificado cero,Sin accidente en esta zona,Sin accidente en esta zona,Certificado cero,Certificado cero,Certificado cero
15,6,2018,3,0,0,0,Certificado cero,Sin accidente en esta zona,Sin accidente en esta zona,Certificado cero,Certificado cero,Certificado cero
15,7,2018,3,3,45,4,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con objeto fijo,Conductor,Sólo daños
15,7,2018,3,21,15,25,Domingo,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,12,2018,3,12,20,27,Martes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,13,45,2,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,16,50,2,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,17,30,2,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,19,15,2,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,0,10,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,8,0,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Caída de pasajero,Conductor,No fatal
15,13,2018,3,9,0,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,9,40,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,10,30,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,13,45,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,15,40,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,15,40,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,21,30,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,3,0,4,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,6,15,4,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,7,30,4,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,14,10,4,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,18,0,4,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,1,30,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,13,2018,3,8,30,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,21,0,13,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,1,0,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,7,0,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,7,30,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,11,30,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,14,10,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Otro,Conductor,Sólo daños
15,13,2018,3,14,45,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,16,20,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,No fatal
15,13,2018,3,0,0,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,20,15,20,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,23,10,15,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,18,50,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,Conductor,No fatal
15,13,2018,3,11,11,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,12,50,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,16,0,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,18,22,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,18,50,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,23,50,16,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,4,30,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,15,45,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,16,30,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,20,15,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,22,40,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,23,50,17,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,1,0,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,5,40,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Salida del camino,Conductor,Sólo daños
15,13,2018,3,14,0,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,Conductor,No fatal
15,13,2018,3,16,45,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,21,0,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,21,45,18,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,15,30,19,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,23,25,19,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,9,26,21,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,16,25,21,Miércoles,Accidente en intersección,Sin accidente en esta zona,Otro,Conductor,Sólo daños
15,13,2018,3,17,30,21,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,19,30,21,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,7,45,22,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,9,0,22,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,22,40,22,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,3,15,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,8,20,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,No fatal
15,13,2018,3,9,30,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,9,40,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,12,0,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,16,45,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,17,42,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Caída de pasajero,Conductor,No fatal
15,13,2018,3,23,40,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,3,30,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,9,30,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,11,30,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,12,0,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,14,20,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,14,50,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,21,15,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,23,10,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,6,0,25,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,15,0,25,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,23,50,25,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,7,45,26,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,13,2018,3,10,28,26,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,13,20,26,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,18,0,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,21,15,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,22,0,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,12,50,6,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,13,40,6,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,18,40,6,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,21,55,6,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,7,0,7,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,15,30,7,Miércoles,Accidente en intersección,Sin accidente en esta zona,Salida del camino,Conductor,Sólo daños
15,13,2018,3,18,20,7,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,7,30,8,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,13,15,8,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,14,40,8,Jueves,Accidente en intersección,Sin accidente en esta zona,Caída de pasajero,Conductor,No fatal
15,13,2018,3,14,50,8,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,0,30,9,Viernes,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,0,12,9,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,4,15,9,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,7,30,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,7,40,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,7,45,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,No fatal
15,13,2018,3,11,0,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,14,0,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,13,2018,3,18,20,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,13,2018,3,2,0,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,4,40,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,0,30,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,2,0,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,2,30,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,No fatal
15,13,2018,3,2,30,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,8,15,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,8,45,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,11,10,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,17,20,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,8,30,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,No fatal
15,13,2018,3,8,40,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,14,40,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,16,25,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,18,45,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,6,30,13,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,8,15,13,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,19,40,13,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,5,50,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,8,20,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,10,50,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,16,25,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,19,43,1,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,13,2018,3,13,45,2,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,18,0,26,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,10,5,26,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,1,0,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,8,30,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,Sólo daños
15,13,2018,3,10,40,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,14,10,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,17,30,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,0,20,28,Miércoles,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,13,40,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,15,40,28,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,Conductor,No fatal
15,13,2018,3,21,30,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,4,30,29,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,11,15,30,Viernes,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,13,2018,3,13,0,30,Viernes,Accidente en intersección,Sin accidente en esta zona,Caída de pasajero,Conductor,No fatal
15,13,2018,3,18,45,30,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,20,20,30,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,2,0,31,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,13,2018,3,5,0,31,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,13,2018,3,15,15,31,Sábado,Accidente en intersección,Sin accidente en esta zona,Salida del camino,Conductor,Sólo daños
15,14,2018,3,6,30,15,Jueves,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,Conductor,Sólo daños
15,14,2018,3,6,30,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,14,2018,3,22,30,14,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,14,2018,3,10,30,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,14,2018,3,9,0,6,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,19,2018,3,0,32,24,Sábado,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,Conductor,No fatal
15,19,2018,3,21,30,27,Martes,Accidente en intersección,Sin accidente en esta zona,Volcadura,Conductor,Sólo daños
15,20,2018,3,22,32,3,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,20,2018,3,18,25,5,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,20,2018,3,19,30,7,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,20,2018,3,17,30,10,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,20,2018,3,17,0,11,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,No fatal
15,20,2018,3,12,12,20,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,20,2018,3,10,5,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,20,2018,3,17,30,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,20,2018,3,23,20,12,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),Conductor,No fatal
15,20,2018,3,3,40,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,20,2018,3,23,30,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,Conductor,No fatal
15,20,2018,3,6,10,29,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,20,2018,3,3,45,31,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
15,24,2018,3,13,0,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,13,45,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,18,25,23,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,17,0,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,17,28,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,7,40,24,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,13,0,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,15,35,19,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,16,45,21,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,Conductor,Sólo daños
15,24,2018,3,2,25,13,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,Conductor,Sólo daños
